tarih,urun_kodu,urun_adi,satis_adedi,birim_fiyat,promosyon_var_mi,resmi_tatil_mi
2023-04-27,ZEYTY,Zeytinyağı 1L,302.0,238.53,0,0
2023-04-28,ZEYTY,Zeytinyağı 1L,359.0,232.3,0,0
2023-04-29,ZEYTY,Zeytinyağı 1L,209.0,251.11,0,0
2023-04-30,ZEYTY,Zeytinyağı 1L,229.0,242.31,0,0
2023-05-01,ZEYTY,Zeytinyağı 1L,123.0,238.81,0,1
2023-05-02,ZEYTY,Zeytinyağı 1L,310.0,242.53,0,0
2023-05-03,ZEYTY,Zeytinyağı 1L,324.0,241.73,0,0
2023-05-04,ZEYTY,Zeytinyağı 1L,311.0,250.66,0,0
2023-05-05,ZEYTY,Zeytinyağı 1L,337.0,244.59,0,0
2023-05-06,ZEYTY,Zeytinyağı 1L,216.0,246.53,0,0
2023-05-07,ZEYTY,Zeytinyağı 1L,237.0,244.37,0,0
2023-05-08,ZEYTY,Zeytinyağı 1L,351.0,238.46,0,0
2023-05-09,ZEYTY,Zeytinyağı 1L,300.0,251.02,0,0
2023-05-10,ZEYTY,Zeytinyağı 1L,335.0,245.05,0,0
2023-05-11,ZEYTY,Zeytinyağı 1L,331.0,241.51,0,0
2023-05-12,ZEYTY,Zeytinyağı 1L,281.0,245.04,0,0
2023-05-13,ZEYTY,Zeytinyağı 1L,207.0,246.56,0,0
2023-05-14,ZEYTY,Zeytinyağı 1L,215.0,248.97,0,0
2023-05-15,ZEYTY,Zeytinyağı 1L,353.0,243.66,0,0
2023-05-16,ZEYTY,Zeytinyağı 1L,291.0,246.95,0,0
2023-05-17,ZEYTY,Zeytinyağı 1L,303.0,239.62,0,0
2023-05-18,ZEYTY,Zeytinyağı 1L,328.0,246.59,0,0
2023-05-19,ZEYTY,Zeytinyağı 1L,123.0,240.6,0,1
2023-05-20,ZEYTY,Zeytinyağı 1L,224.0,246.18,0,0
2023-05-21,ZEYTY,Zeytinyağı 1L,228.0,255.43,0,0
2023-05-22,ZEYTY,Zeytinyağı 1L,289.0,253.82,0,0
2023-05-23,ZEYTY,Zeytinyağı 1L,392.0,237.29,1,0
2023-05-24,ZEYTY,Zeytinyağı 1L,363.0,250.9,0,0
2023-05-25,ZEYTY,Zeytinyağı 1L,307.0,241.31,0,0
2023-05-26,ZEYTY,Zeytinyağı 1L,272.0,239.48,0,0
2023-05-27,ZEYTY,Zeytinyağı 1L,232.0,248.8,0,0
2023-05-28,ZEYTY,Zeytinyağı 1L,202.0,245.4,0,0
2023-05-29,ZEYTY,Zeytinyağı 1L,306.0,253.47,0,0
2023-05-30,ZEYTY,Zeytinyağı 1L,282.0,248.11,0,0
2023-05-31,ZEYTY,Zeytinyağı 1L,326.0,244.62,0,0
2023-06-01,ZEYTY,Zeytinyağı 1L,339.0,247.23,0,0
2023-06-02,ZEYTY,Zeytinyağı 1L,304.0,248.12,0,0
2023-06-03,ZEYTY,Zeytinyağı 1L,241.0,246.73,0,0
2023-06-04,ZEYTY,Zeytinyağı 1L,240.0,246.97,0,0
2023-06-05,ZEYTY,Zeytinyağı 1L,299.0,239.64,0,0
2023-06-06,ZEYTY,Zeytinyağı 1L,356.0,235.08,0,0
2023-06-07,ZEYTY,Zeytinyağı 1L,357.0,250.11,0,0
2023-06-08,ZEYTY,Zeytinyağı 1L,277.0,247.62,0,0
2023-06-09,ZEYTY,Zeytinyağı 1L,339.0,241.12,0,0
2023-06-10,ZEYTY,Zeytinyağı 1L,235.0,246.91,0,0
2023-06-11,ZEYTY,Zeytinyağı 1L,239.0,248.13,0,0
2023-06-12,ZEYTY,Zeytinyağı 1L,429.0,246.98,1,0
2023-06-13,ZEYTY,Zeytinyağı 1L,323.0,251.29,0,0
2023-06-14,ZEYTY,Zeytinyağı 1L,314.0,239.96,0,0
2023-06-15,ZEYTY,Zeytinyağı 1L,361.0,244.87,0,0
2023-06-16,ZEYTY,Zeytinyağı 1L,330.0,246.45,0,0
2023-06-17,ZEYTY,Zeytinyağı 1L,254.0,240.57,0,0
2023-06-18,ZEYTY,Zeytinyağı 1L,237.0,243.58,0,0
2023-06-19,ZEYTY,Zeytinyağı 1L,348.0,254.18,0,0
2023-06-20,ZEYTY,Zeytinyağı 1L,287.0,238.9,0,0
2023-06-21,ZEYTY,Zeytinyağı 1L,302.0,246.69,0,0
2023-06-22,ZEYTY,Zeytinyağı 1L,336.0,250.28,0,0
2023-06-23,ZEYTY,Zeytinyağı 1L,316.0,247.96,0,0
2023-06-24,ZEYTY,Zeytinyağı 1L,293.0,255.82,0,0
2023-06-25,ZEYTY,Zeytinyağı 1L,310.5,245.9,0,0
2023-06-26,ZEYTY,Zeytinyağı 1L,328.0,247.83,0,0
2023-06-27,ZEYTY,Zeytinyağı 1L,306.0,243.3,0,0
2023-06-28,ZEYTY,Zeytinyağı 1L,138.0,241.87,0,1
2023-06-29,ZEYTY,Zeytinyağı 1L,123.0,244.99,0,1
2023-06-30,ZEYTY,Zeytinyağı 1L,133.0,249.83,0,1
2023-07-01,ZEYTY,Zeytinyağı 1L,133.0,254.37,1,1
2023-07-02,ZEYTY,Zeytinyağı 1L,196.0,240.44,0,0
2023-07-03,ZEYTY,Zeytinyağı 1L,318.0,244.27,0,0
2023-07-04,ZEYTY,Zeytinyağı 1L,335.0,252.58,0,0
2023-07-05,ZEYTY,Zeytinyağı 1L,299.0,253.6,0,0
2023-07-06,ZEYTY,Zeytinyağı 1L,354.0,252.83,0,0
2023-07-07,ZEYTY,Zeytinyağı 1L,370.0,250.735,0,0
2023-07-08,ZEYTY,Zeytinyağı 1L,247.0,248.64,0,0
2023-07-09,ZEYTY,Zeytinyağı 1L,264.0,243.95,0,0
2023-07-10,ZEYTY,Zeytinyağı 1L,357.0,242.43,0,0
2023-07-11,ZEYTY,Zeytinyağı 1L,309.0,252.46,0,0
2023-07-12,ZEYTY,Zeytinyağı 1L,341.0,258.31,0,0
2023-07-13,ZEYTY,Zeytinyağı 1L,294.0,251.78,0,0
2023-07-14,ZEYTY,Zeytinyağı 1L,257.0,259.12,0,0
2023-07-15,ZEYTY,Zeytinyağı 1L,220.0,253.76,0,0
2023-07-16,ZEYTY,Zeytinyağı 1L,254.0,245.65,0,0
2023-07-17,ZEYTY,Zeytinyağı 1L,301.0,253.91,0,0
2023-07-18,ZEYTY,Zeytinyağı 1L,363.0,254.3,0,0
2023-07-19,ZEYTY,Zeytinyağı 1L,378.0,244.27,0,0
2023-07-20,ZEYTY,Zeytinyağı 1L,318.0,241.75,0,0
2023-07-21,ZEYTY,Zeytinyağı 1L,312.0,251.46,0,0
2023-07-22,ZEYTY,Zeytinyağı 1L,244.0,250.46,0,0
2023-07-23,ZEYTY,Zeytinyağı 1L,255.0,248.28,0,0
2023-07-24,ZEYTY,Zeytinyağı 1L,341.0,248.15,0,0
2023-07-25,ZEYTY,Zeytinyağı 1L,356.0,255.07,0,0
2023-07-26,ZEYTY,Zeytinyağı 1L,304.0,253.34,0,0
2023-07-27,ZEYTY,Zeytinyağı 1L,311.0,252.11,0,0
2023-07-28,ZEYTY,Zeytinyağı 1L,333.0,243.16,0,0
2023-07-29,ZEYTY,Zeytinyağı 1L,254.0,245.11,0,0
2023-07-30,ZEYTY,Zeytinyağı 1L,274.0,253.77,1,0
2023-07-31,ZEYTY,Zeytinyağı 1L,310.5,245.63,0,0
2023-08-01,ZEYTY,Zeytinyağı 1L,347.0,247.53,0,0
2023-08-02,ZEYTY,Zeytinyağı 1L,310.0,248.69,0,0
2023-08-03,ZEYTY,Zeytinyağı 1L,273.0,256.48,0,0
2023-08-04,ZEYTY,Zeytinyağı 1L,320.0,256.23,0,0
2023-08-05,ZEYTY,Zeytinyağı 1L,229.0,249.72,0,0
2023-08-06,ZEYTY,Zeytinyağı 1L,216.0,257.9,0,0
2023-08-07,ZEYTY,Zeytinyağı 1L,349.0,250.31,0,0
2023-08-08,ZEYTY,Zeytinyağı 1L,310.0,242.25,0,0
2023-08-09,ZEYTY,Zeytinyağı 1L,311.0,249.65,0,0
2023-08-10,ZEYTY,Zeytinyağı 1L,326.0,246.37,0,0
2023-08-11,ZEYTY,Zeytinyağı 1L,326.0,253.78,0,0
2023-08-12,ZEYTY,Zeytinyağı 1L,220.0,256.0,0,0
2023-08-13,ZEYTY,Zeytinyağı 1L,276.0,244.39,0,0
2023-08-14,ZEYTY,Zeytinyağı 1L,300.0,247.43,0,0
2023-08-15,ZEYTY,Zeytinyağı 1L,364.0,242.07,0,0
2023-08-16,ZEYTY,Zeytinyağı 1L,328.0,249.16,0,0
2023-08-17,ZEYTY,Zeytinyağı 1L,362.0,250.14,0,0
2023-08-18,ZEYTY,Zeytinyağı 1L,398.0,250.11,0,0
2023-08-19,ZEYTY,Zeytinyağı 1L,351.0,251.75,1,0
2023-08-20,ZEYTY,Zeytinyağı 1L,239.0,255.19,0,0
2023-08-21,ZEYTY,Zeytinyağı 1L,464.0,248.27,1,0
2023-08-22,ZEYTY,Zeytinyağı 1L,320.0,253.85,0,0
2023-08-23,ZEYTY,Zeytinyağı 1L,368.0,252.19,0,0
2023-08-24,ZEYTY,Zeytinyağı 1L,358.0,261.83,0,0
2023-08-25,ZEYTY,Zeytinyağı 1L,318.0,260.86,0,0
2023-08-26,ZEYTY,Zeytinyağı 1L,265.0,255.09,0,0
2023-08-27,ZEYTY,Zeytinyağı 1L,230.0,247.12,0,0
2023-08-28,ZEYTY,Zeytinyağı 1L,309.0,260.45,0,0
2023-08-29,ZEYTY,Zeytinyağı 1L,376.0,245.02,0,0
2023-08-30,ZEYTY,Zeytinyağı 1L,139.0,257.87,0,1
2023-08-31,ZEYTY,Zeytinyağı 1L,323.0,251.68,0,0
2023-09-01,ZEYTY,Zeytinyağı 1L,360.0,253.4,0,0
2023-09-02,ZEYTY,Zeytinyağı 1L,123.0,253.25,0,0
2023-09-03,ZEYTY,Zeytinyağı 1L,228.0,247.59,0,0
2023-09-04,ZEYTY,Zeytinyağı 1L,292.0,250.3,0,0
2023-09-05,ZEYTY,Zeytinyağı 1L,330.0,251.48,0,0
2023-09-06,ZEYTY,Zeytinyağı 1L,375.0,254.97,0,0
2023-09-07,ZEYTY,Zeytinyağı 1L,349.0,254.74,0,0
2023-09-08,ZEYTY,Zeytinyağı 1L,362.0,252.79,0,0
2023-09-09,ZEYTY,Zeytinyağı 1L,238.0,264.64,0,0
2023-09-10,ZEYTY,Zeytinyağı 1L,218.0,247.58,0,0
2023-09-11,ZEYTY,Zeytinyağı 1L,331.0,254.09,0,0
2023-09-12,ZEYTY,Zeytinyağı 1L,331.0,256.27,0,0
2023-09-13,ZEYTY,Zeytinyağı 1L,409.0,252.84,1,0
2023-09-14,ZEYTY,Zeytinyağı 1L,367.0,254.9,0,0
2023-09-15,ZEYTY,Zeytinyağı 1L,333.0,258.1,0,0
2023-09-16,ZEYTY,Zeytinyağı 1L,221.0,258.22,0,0
2023-09-17,ZEYTY,Zeytinyağı 1L,290.0,250.51,1,0
2023-09-18,ZEYTY,Zeytinyağı 1L,309.0,252.52,0,0
2023-09-19,ZEYTY,Zeytinyağı 1L,307.0,259.34,0,0
2023-09-20,ZEYTY,Zeytinyağı 1L,369.0,249.22,0,0
2023-09-21,ZEYTY,Zeytinyağı 1L,323.0,251.07,0,0
2023-09-22,ZEYTY,Zeytinyağı 1L,290.0,255.71,0,0
2023-09-23,ZEYTY,Zeytinyağı 1L,240.0,259.76,0,0
2023-09-24,ZEYTY,Zeytinyağı 1L,216.0,261.47,0,0
2023-09-25,ZEYTY,Zeytinyağı 1L,320.0,254.14,0,0
2023-09-26,ZEYTY,Zeytinyağı 1L,282.0,255.04,0,0
2023-09-27,ZEYTY,Zeytinyağı 1L,283.0,254.33,0,0
2023-09-28,ZEYTY,Zeytinyağı 1L,265.0,255.66,0,0
2023-09-29,ZEYTY,Zeytinyağı 1L,340.0,244.51,0,0
2023-09-30,ZEYTY,Zeytinyağı 1L,210.0,251.2,0,0
2023-10-01,ZEYTY,Zeytinyağı 1L,234.0,260.51,0,0
2023-10-02,ZEYTY,Zeytinyağı 1L,315.0,258.55,0,0
2023-10-03,ZEYTY,Zeytinyağı 1L,304.0,267.81,0,0
2023-10-04,ZEYTY,Zeytinyağı 1L,318.0,263.13,0,0
2023-10-05,ZEYTY,Zeytinyağı 1L,332.0,245.91,0,0
2023-10-06,ZEYTY,Zeytinyağı 1L,123.0,255.99,0,0
2023-10-07,ZEYTY,Zeytinyağı 1L,307.0,249.77,1,0
2023-10-08,ZEYTY,Zeytinyağı 1L,183.0,256.31,0,0
2023-10-09,ZEYTY,Zeytinyağı 1L,307.0,259.96,0,0
2023-10-10,ZEYTY,Zeytinyağı 1L,344.0,247.89,0,0
2023-10-11,ZEYTY,Zeytinyağı 1L,351.0,254.62,0,0
2023-10-12,ZEYTY,Zeytinyağı 1L,320.0,257.04,0,0
2023-10-13,ZEYTY,Zeytinyağı 1L,332.0,254.1,0,0
2023-10-14,ZEYTY,Zeytinyağı 1L,279.0,252.84,0,0
2023-10-15,ZEYTY,Zeytinyağı 1L,226.0,258.13,0,0
2023-10-16,ZEYTY,Zeytinyağı 1L,347.0,255.26,0,0
2023-10-17,ZEYTY,Zeytinyağı 1L,320.0,254.57,0,0
2023-10-18,ZEYTY,Zeytinyağı 1L,331.0,252.16,0,0
2023-10-19,ZEYTY,Zeytinyağı 1L,343.0,257.08,0,0
2023-10-20,ZEYTY,Zeytinyağı 1L,308.0,252.4,0,0
2023-10-21,ZEYTY,Zeytinyağı 1L,233.0,259.48,0,0
2023-10-22,ZEYTY,Zeytinyağı 1L,252.0,250.87,0,0
2023-10-23,ZEYTY,Zeytinyağı 1L,459.0,246.89,1,0
2023-10-24,ZEYTY,Zeytinyağı 1L,368.0,249.17,0,0
2023-10-25,ZEYTY,Zeytinyağı 1L,349.0,247.81,0,0
2023-10-26,ZEYTY,Zeytinyağı 1L,310.0,255.36,0,0
2023-10-27,ZEYTY,Zeytinyağı 1L,336.0,256.79,0,0
2023-10-28,ZEYTY,Zeytinyağı 1L,213.0,251.28,0,0
2023-10-29,ZEYTY,Zeytinyağı 1L,123.0,259.31,0,1
2023-10-30,ZEYTY,Zeytinyağı 1L,467.0,253.06,1,0
2023-10-31,ZEYTY,Zeytinyağı 1L,349.0,251.16,0,0
2023-11-01,ZEYTY,Zeytinyağı 1L,333.0,253.19,0,0
2023-11-02,ZEYTY,Zeytinyağı 1L,349.0,259.61,0,0
2023-11-03,ZEYTY,Zeytinyağı 1L,371.0,255.3,0,0
2023-11-04,ZEYTY,Zeytinyağı 1L,233.0,253.37,0,0
2023-11-05,ZEYTY,Zeytinyağı 1L,208.0,257.72,0,0
2023-11-06,ZEYTY,Zeytinyağı 1L,324.0,255.07,0,0
2023-11-07,ZEYTY,Zeytinyağı 1L,382.0,254.39,0,0
2023-11-08,ZEYTY,Zeytinyağı 1L,350.0,252.37,0,0
2023-11-09,ZEYTY,Zeytinyağı 1L,123.0,261.14,0,0
2023-11-10,ZEYTY,Zeytinyağı 1L,300.0,252.37,0,0
2023-11-11,ZEYTY,Zeytinyağı 1L,196.0,254.22,0,0
2023-11-12,ZEYTY,Zeytinyağı 1L,272.0,251.79,1,0
2023-11-13,ZEYTY,Zeytinyağı 1L,336.0,263.94,0,0
2023-11-14,ZEYTY,Zeytinyağı 1L,335.0,261.13,0,0
2023-11-15,ZEYTY,Zeytinyağı 1L,357.0,258.01,0,0
2023-11-16,ZEYTY,Zeytinyağı 1L,323.0,254.08,0,0
2023-11-17,ZEYTY,Zeytinyağı 1L,286.0,261.14,0,0
2023-11-18,ZEYTY,Zeytinyağı 1L,229.0,273.3,0,0
2023-11-19,ZEYTY,Zeytinyağı 1L,251.0,258.16,0,0
2023-11-20,ZEYTY,Zeytinyağı 1L,321.0,262.21,0,0
2023-11-21,ZEYTY,Zeytinyağı 1L,281.0,258.24,0,0
2023-11-22,ZEYTY,Zeytinyağı 1L,333.0,254.77,0,0
2023-11-23,ZEYTY,Zeytinyağı 1L,351.0,260.0,0,0
2023-11-24,ZEYTY,Zeytinyağı 1L,284.0,257.16,0,0
2023-11-25,ZEYTY,Zeytinyağı 1L,255.0,263.29,0,0
2023-11-26,ZEYTY,Zeytinyağı 1L,225.0,262.55,0,0
2023-11-27,ZEYTY,Zeytinyağı 1L,255.5,263.37,0,0
2023-11-28,ZEYTY,Zeytinyağı 1L,286.0,258.65,0,0
2023-11-29,ZEYTY,Zeytinyağı 1L,336.0,255.09,0,0
2023-11-30,ZEYTY,Zeytinyağı 1L,324.0,249.9,0,0
2023-12-01,ZEYTY,Zeytinyağı 1L,359.0,260.22,0,0
2023-12-02,ZEYTY,Zeytinyağı 1L,244.0,265.1,0,0
2023-12-03,ZEYTY,Zeytinyağı 1L,245.0,247.22,0,0
2023-12-04,ZEYTY,Zeytinyağı 1L,441.0,262.11,1,0
2023-12-05,ZEYTY,Zeytinyağı 1L,300.0,249.59,0,0
2023-12-06,ZEYTY,Zeytinyağı 1L,268.0,252.57,0,0
2023-12-07,ZEYTY,Zeytinyağı 1L,300.0,258.66,0,0
2023-12-08,ZEYTY,Zeytinyağı 1L,316.0,272.33,0,0
2023-12-09,ZEYTY,Zeytinyağı 1L,200.0,265.51,0,0
2023-12-10,ZEYTY,Zeytinyağı 1L,230.0,256.14,0,0
2023-12-11,ZEYTY,Zeytinyağı 1L,272.0,254.25,0,0
2023-12-12,ZEYTY,Zeytinyağı 1L,314.0,257.89,0,0
2023-12-13,ZEYTY,Zeytinyağı 1L,330.0,268.7,0,0
2023-12-14,ZEYTY,Zeytinyağı 1L,334.0,261.64,0,0
2023-12-15,ZEYTY,Zeytinyağı 1L,318.0,262.4,0,0
2023-12-16,ZEYTY,Zeytinyağı 1L,232.0,257.63,0,0
2023-12-17,ZEYTY,Zeytinyağı 1L,249.0,265.37,0,0
2023-12-18,ZEYTY,Zeytinyağı 1L,459.0,258.19,1,0
2023-12-19,ZEYTY,Zeytinyağı 1L,321.0,258.49,0,0
2023-12-20,ZEYTY,Zeytinyağı 1L,315.0,257.11,0,0
2023-12-21,ZEYTY,Zeytinyağı 1L,322.0,266.61,0,0
2023-12-22,ZEYTY,Zeytinyağı 1L,283.0,260.41,0,0
2023-12-23,ZEYTY,Zeytinyağı 1L,224.0,258.17,0,0
2023-12-24,ZEYTY,Zeytinyağı 1L,229.0,255.54,0,0
2023-12-25,ZEYTY,Zeytinyağı 1L,322.0,257.69,0,0
2023-12-26,ZEYTY,Zeytinyağı 1L,296.0,260.62,0,0
2023-12-27,ZEYTY,Zeytinyağı 1L,322.0,257.98,0,0
2023-12-28,ZEYTY,Zeytinyağı 1L,327.0,266.29,0,0
2023-12-29,ZEYTY,Zeytinyağı 1L,330.0,256.75,0,0
2023-12-30,ZEYTY,Zeytinyağı 1L,245.0,269.15,0,0
2023-12-31,ZEYTY,Zeytinyağı 1L,242.0,263.18,0,0
2024-01-01,ZEYTY,Zeytinyağı 1L,139.0,267.9,0,1
2024-01-02,ZEYTY,Zeytinyağı 1L,347.0,263.42,0,0
2024-01-03,ZEYTY,Zeytinyağı 1L,282.0,254.9,0,0
2024-01-04,ZEYTY,Zeytinyağı 1L,322.0,261.43,0,0
2024-01-05,ZEYTY,Zeytinyağı 1L,461.0,257.84,1,0
2024-01-06,ZEYTY,Zeytinyağı 1L,219.0,251.03,0,0
2024-01-07,ZEYTY,Zeytinyağı 1L,199.0,258.28,0,0
2024-01-08,ZEYTY,Zeytinyağı 1L,285.0,268.68,0,0
2024-01-09,ZEYTY,Zeytinyağı 1L,467.0,257.88,0,0
2024-01-10,ZEYTY,Zeytinyağı 1L,292.0,264.39,0,0
2024-01-11,ZEYTY,Zeytinyağı 1L,328.0,264.65,0,0
2024-01-12,ZEYTY,Zeytinyağı 1L,331.0,273.35,0,0
2024-01-13,ZEYTY,Zeytinyağı 1L,213.0,260.49,0,0
2024-01-14,ZEYTY,Zeytinyağı 1L,214.0,257.41,0,0
2024-01-15,ZEYTY,Zeytinyağı 1L,321.0,268.53,0,0
2024-01-16,ZEYTY,Zeytinyağı 1L,359.0,264.39,0,0
2024-01-17,ZEYTY,Zeytinyağı 1L,353.0,249.17,0,0
2024-01-18,ZEYTY,Zeytinyağı 1L,327.0,261.86,0,0
2024-01-19,ZEYTY,Zeytinyağı 1L,301.0,257.31,0,0
2024-01-20,ZEYTY,Zeytinyağı 1L,272.0,264.27,0,0
2024-01-21,ZEYTY,Zeytinyağı 1L,252.0,267.03,0,0
2024-01-22,ZEYTY,Zeytinyağı 1L,412.0,260.84,1,0
2024-01-23,ZEYTY,Zeytinyağı 1L,308.0,257.83,0,0
2024-01-24,ZEYTY,Zeytinyağı 1L,302.0,251.23,0,0
2024-01-25,ZEYTY,Zeytinyağı 1L,316.0,259.12,0,0
2024-01-26,ZEYTY,Zeytinyağı 1L,330.0,262.82,0,0
2024-01-27,ZEYTY,Zeytinyağı 1L,218.0,262.12,0,0
2024-01-28,ZEYTY,Zeytinyağı 1L,218.0,251.97,0,0
2024-01-29,ZEYTY,Zeytinyağı 1L,332.0,257.23,0,0
2024-01-30,ZEYTY,Zeytinyağı 1L,344.0,267.17,0,0
2024-01-31,ZEYTY,Zeytinyağı 1L,317.0,266.44,0,0
2024-02-01,ZEYTY,Zeytinyağı 1L,301.0,259.8,0,0
2024-02-02,ZEYTY,Zeytinyağı 1L,346.0,254.69,0,0
2024-02-03,ZEYTY,Zeytinyağı 1L,206.0,261.76,0,0
2024-02-04,ZEYTY,Zeytinyağı 1L,337.5,258.4,0,0
2024-02-05,ZEYTY,Zeytinyağı 1L,467.0,263.04,1,0
2024-02-06,ZEYTY,Zeytinyağı 1L,263.0,261.06,0,0
2024-02-07,ZEYTY,Zeytinyağı 1L,316.0,261.96,0,0
2024-02-08,ZEYTY,Zeytinyağı 1L,304.0,261.84,0,0
2024-02-09,ZEYTY,Zeytinyağı 1L,322.0,264.24,0,0
2024-02-10,ZEYTY,Zeytinyağı 1L,236.0,263.03,0,0
2024-02-11,ZEYTY,Zeytinyağı 1L,220.0,260.97,0,0
2024-02-12,ZEYTY,Zeytinyağı 1L,335.0,270.57,0,0
2024-02-13,ZEYTY,Zeytinyağı 1L,352.0,267.72,0,0
2024-02-14,ZEYTY,Zeytinyağı 1L,344.0,266.21,0,0
2024-02-15,ZEYTY,Zeytinyağı 1L,326.0,255.18,0,0
2024-02-16,ZEYTY,Zeytinyağı 1L,363.0,262.61,0,0
2024-02-17,ZEYTY,Zeytinyağı 1L,217.0,268.54,0,0
2024-02-18,ZEYTY,Zeytinyağı 1L,232.0,265.68,0,0
2024-02-19,ZEYTY,Zeytinyağı 1L,294.0,266.18,0,0
2024-02-20,ZEYTY,Zeytinyağı 1L,315.0,265.75,0,0
2024-02-21,ZEYTY,Zeytinyağı 1L,302.0,265.41,0,0
2024-02-22,ZEYTY,Zeytinyağı 1L,351.0,260.9,0,0
2024-02-23,ZEYTY,Zeytinyağı 1L,295.0,258.51,0,0
2024-02-24,ZEYTY,Zeytinyağı 1L,215.0,263.86,0,0
2024-02-25,ZEYTY,Zeytinyağı 1L,231.0,259.52,0,0
2024-02-26,ZEYTY,Zeytinyağı 1L,295.0,256.31,0,0
2024-02-27,ZEYTY,Zeytinyağı 1L,332.0,275.19,0,0
2024-02-28,ZEYTY,Zeytinyağı 1L,331.0,260.46,0,0
2024-02-29,ZEYTY,Zeytinyağı 1L,346.0,267.47,0,0
2024-03-01,ZEYTY,Zeytinyağı 1L,346.0,263.87,0,0
2024-03-02,ZEYTY,Zeytinyağı 1L,210.0,253.82,0,0
2024-03-03,ZEYTY,Zeytinyağı 1L,235.0,265.55,0,0
2024-03-04,ZEYTY,Zeytinyağı 1L,327.0,259.92,0,0
2024-03-05,ZEYTY,Zeytinyağı 1L,313.0,261.51,0,0
2024-03-06,ZEYTY,Zeytinyağı 1L,344.0,270.32,0,0
2024-03-07,ZEYTY,Zeytinyağı 1L,293.0,259.67,0,0
2024-03-08,ZEYTY,Zeytinyağı 1L,320.0,262.85,0,0
2024-03-09,ZEYTY,Zeytinyağı 1L,248.0,261.61,0,0
2024-03-10,ZEYTY,Zeytinyağı 1L,299.5,267.01,0,0
2024-03-11,ZEYTY,Zeytinyağı 1L,351.0,258.51,0,0
2024-03-12,ZEYTY,Zeytinyağı 1L,342.0,250.34,0,0
2024-03-13,ZEYTY,Zeytinyağı 1L,310.0,270.33,0,0
2024-03-14,ZEYTY,Zeytinyağı 1L,319.0,272.2,0,0
2024-03-15,ZEYTY,Zeytinyağı 1L,329.0,265.84,0,0
2024-03-16,ZEYTY,Zeytinyağı 1L,254.0,282.5,0,0
2024-03-17,ZEYTY,Zeytinyağı 1L,212.0,269.37,0,0
2024-03-18,ZEYTY,Zeytinyağı 1L,300.0,266.48,0,0
2024-03-19,ZEYTY,Zeytinyağı 1L,324.0,270.16,0,0
2024-03-20,ZEYTY,Zeytinyağı 1L,323.0,259.88,0,0
2024-03-21,ZEYTY,Zeytinyağı 1L,325.0,261.41,0,0
2024-03-22,ZEYTY,Zeytinyağı 1L,321.0,261.42,0,0
2024-03-23,ZEYTY,Zeytinyağı 1L,228.0,270.05,0,0
2024-03-24,ZEYTY,Zeytinyağı 1L,233.0,264.05,0,0
2024-03-25,ZEYTY,Zeytinyağı 1L,292.0,269.91,0,0
2024-03-26,ZEYTY,Zeytinyağı 1L,355.0,267.66,0,0
2024-03-27,ZEYTY,Zeytinyağı 1L,322.0,269.39,0,0
2024-03-28,ZEYTY,Zeytinyağı 1L,332.0,269.82,0,0
2024-03-29,ZEYTY,Zeytinyağı 1L,269.0,270.49,0,0
2024-03-30,ZEYTY,Zeytinyağı 1L,334.0,258.26,1,0
2024-03-31,ZEYTY,Zeytinyağı 1L,367.0,258.59,0,0
2024-04-01,ZEYTY,Zeytinyağı 1L,458.0,264.81,0,0
2024-04-02,ZEYTY,Zeytinyağı 1L,467.0,268.62,0,0
2024-04-03,ZEYTY,Zeytinyağı 1L,467.0,278.08,0,0
2024-04-04,ZEYTY,Zeytinyağı 1L,467.0,274.58,0,0
2024-04-05,ZEYTY,Zeytinyağı 1L,467.0,263.43,0,0
2024-04-06,ZEYTY,Zeytinyağı 1L,356.0,270.05,0,0
2024-04-07,ZEYTY,Zeytinyağı 1L,338.0,268.52,0,0
2024-04-08,ZEYTY,Zeytinyağı 1L,467.0,262.75,0,0
2024-04-09,ZEYTY,Zeytinyağı 1L,467.0,266.04,0,0
2024-04-10,ZEYTY,Zeytinyağı 1L,318.0,268.8,0,1
2024-04-11,ZEYTY,Zeytinyağı 1L,142.0,259.73,0,1
2024-04-12,ZEYTY,Zeytinyağı 1L,126.0,268.09,0,1
2024-04-13,ZEYTY,Zeytinyağı 1L,123.0,269.82,0,1
2024-04-14,ZEYTY,Zeytinyağı 1L,239.0,271.69,0,0
2024-04-15,ZEYTY,Zeytinyağı 1L,356.0,271.49,0,0
2024-04-16,ZEYTY,Zeytinyağı 1L,428.0,272.45,1,0
2024-04-17,ZEYTY,Zeytinyağı 1L,364.0,261.77,0,0
2024-04-18,ZEYTY,Zeytinyağı 1L,309.0,266.58,0,0
2024-04-19,ZEYTY,Zeytinyağı 1L,445.0,258.62,1,0
2024-04-20,ZEYTY,Zeytinyağı 1L,201.0,268.79,0,0
2024-04-21,ZEYTY,Zeytinyağı 1L,220.0,270.49,0,0
2024-04-22,ZEYTY,Zeytinyağı 1L,306.0,282.56,0,0
2024-04-23,ZEYTY,Zeytinyağı 1L,123.0,265.87,0,1
2024-04-24,ZEYTY,Zeytinyağı 1L,311.0,275.13,0,0
2024-04-25,ZEYTY,Zeytinyağı 1L,339.0,264.45,0,0
2024-04-26,ZEYTY,Zeytinyağı 1L,337.0,261.0,0,0
2024-04-27,ZEYTY,Zeytinyağı 1L,240.0,278.04,0,0
